src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,mean_packet_length,std_packet_length,max_packet_length,min_packet_length,flow_duration,mean_inter_arrival_time,std_inter_arrival_time,label
::1,::1,8443,13756,2,372,186.0,64.0,250,122,0.004585981369018555,0.004585981369018555,0.0,0
::1,::1,13757,8443,4,1560,390.0,650.7265170561286,1517,1,2.008090019226074,0.6693633397420248,0.4698438584046545,0
::1,::1,8443,13757,2,372,186.0,64.0,250,122,0.0031239986419677734,0.0031239986419677734,0.0,0
::1,::1,13758,8443,4,1560,390.0,650.7265170561286,1517,1,2.007240056991577,0.6690800189971924,0.46910555321084046,0
::1,::1,8443,13758,2,372,186.0,64.0,250,122,0.003101825714111328,0.003101825714111328,0.0,0
::1,::1,13759,8443,4,1560,390.0,650.7265170561286,1517,1,2.0073680877685547,0.6691226959228516,0.46962753259664036,0
::1,::1,8443,13759,2,372,186.0,64.0,250,122,0.0028400421142578125,0.0028400421142578125,0.0,0
::1,::1,13760,8443,4,1560,390.0,650.7265170561286,1517,1,2.0088698863983154,0.6696232954661051,0.46934899690088827,0
::1,::1,8443,13760,2,372,186.0,64.0,250,122,0.003387928009033203,0.003387928009033203,0.0,0
::1,::1,13761,8443,4,1560,390.0,650.7265170561286,1517,1,2.008327007293701,0.669442335764567,0.4693918937406012,0
::1,::1,8443,13761,2,372,186.0,64.0,250,122,0.003992795944213867,0.003992795944213867,0.0,0
::1,::1,13762,8443,4,1560,390.0,650.7265170561286,1517,1,2.008647918701172,0.669549306233724,0.4692945485594768,0
::1,::1,8443,13762,2,372,186.0,64.0,250,122,0.0038089752197265625,0.0038089752197265625,0.0,0
::1,::1,13763,8443,4,1560,390.0,650.7265170561286,1517,1,2.0066330432891846,0.6688776810963949,0.469381051813462,0
::1,::1,8443,13763,2,372,186.0,64.0,250,122,0.0035948753356933594,0.0035948753356933594,0.0,0
::1,::1,13764,8443,4,1560,390.0,650.7265170561286,1517,1,2.012139081954956,0.6707130273183187,0.4680971652414339,0
::1,::1,8443,13764,3,622,207.33333333333334,60.339778661252055,250,122,0.006865024566650391,0.0034325122833251953,0.003209352493286133,0
::1,::1,13765,8443,4,1560,390.0,650.7265170561286,1517,1,2.008213996887207,0.669404665629069,0.46961074155119975,0
::1,::1,8443,13765,2,372,186.0,64.0,250,122,0.0031850337982177734,0.0031850337982177734,0.0,0
::1,::1,13766,8443,4,1560,390.0,650.7265170561286,1517,1,2.007667064666748,0.669222354888916,0.46941637294347394,0
::1,::1,8443,13766,2,372,186.0,64.0,250,122,0.0031409263610839844,0.0031409263610839844,0.0,0
::1,::1,13767,8443,4,1560,390.0,650.7265170561286,1517,1,2.0078229904174805,0.6692743301391602,0.46957938998405657,0
::1,::1,8443,13767,2,372,186.0,64.0,250,122,0.0028350353240966797,0.0028350353240966797,0.0,0
::1,::1,13769,8443,4,1560,390.0,650.7265170561286,1517,1,2.008336067199707,0.6694453557332357,0.4697730603408412,0
::1,::1,8443,13769,2,372,186.0,64.0,250,122,0.003156900405883789,0.003156900405883789,0.0,0
::1,::1,13770,8443,4,1560,390.0,650.7265170561286,1517,1,2.0074901580810547,0.6691633860270182,0.47000560419646775,0
::1,::1,8443,13770,2,372,186.0,64.0,250,122,0.0028188228607177734,0.0028188228607177734,0.0,0
::1,::1,13771,8443,4,1560,390.0,650.7265170561286,1517,1,2.0064449310302734,0.6688149770100912,0.4695012957433855,0
::1,::1,8443,13771,2,372,186.0,64.0,250,122,0.0026388168334960938,0.0026388168334960938,0.0,0
::1,::1,13772,8443,4,1560,390.0,650.7265170561286,1517,1,2.0081520080566406,0.6693840026855469,0.47016442698853833,0
::1,::1,8443,13772,2,372,186.0,64.0,250,122,0.003237009048461914,0.003237009048461914,0.0,0
::1,::1,13773,8443,4,1560,390.0,650.7265170561286,1517,1,2.008183002471924,0.669394334157308,0.46955926440532914,0
::1,::1,8443,13773,2,372,186.0,64.0,250,122,0.0029861927032470703,0.0029861927032470703,0.0,0
::1,::1,13774,8443,4,1560,390.0,650.7265170561286,1517,1,2.0063059329986572,0.6687686443328857,0.4694779134908017,0
::1,::1,8443,13774,2,372,186.0,64.0,250,122,0.0030820369720458984,0.0030820369720458984,0.0,0
::1,::1,13775,8443,4,1560,390.0,650.7265170561286,1517,1,2.008111000061035,0.6693703333536783,0.46947897358700136,0
::1,::1,8443,13775,2,372,186.0,64.0,250,122,0.0029740333557128906,0.0029740333557128906,0.0,0
::1,::1,13776,8443,4,1560,390.0,650.7265170561286,1517,1,2.007179021835327,0.669059673945109,0.4694978380821929,0
::1,::1,8443,13776,2,372,186.0,64.0,250,122,0.0030269622802734375,0.0030269622802734375,0.0,0
::1,::1,13777,8443,4,1560,390.0,650.7265170561286,1517,1,2.0059421062469482,0.6686473687489828,0.46951831075735284,0
::1,::1,8443,13777,2,372,186.0,64.0,250,122,0.0029342174530029297,0.0029342174530029297,0.0,0
::1,::1,13778,8443,4,1560,390.0,650.7265170561286,1517,1,2.008168935775757,0.6693896452585856,0.4698518257983237,0
::1,::1,8443,13778,2,372,186.0,64.0,250,122,0.0027811527252197266,0.0027811527252197266,0.0,0
::1,::1,13780,8443,4,1560,390.0,650.7265170561286,1517,1,2.007434844970703,0.6691449483235677,0.4692890854813218,0
::1,::1,8443,13780,2,372,186.0,64.0,250,122,0.003031015396118164,0.003031015396118164,0.0,0
::1,::1,13781,8443,4,1560,390.0,650.7265170561286,1517,1,2.010180950164795,0.6700603167215983,0.46857340858552016,0
::1,::1,8443,13781,2,372,186.0,64.0,250,122,0.0040929317474365234,0.0040929317474365234,0.0,0
::1,::1,13782,8443,4,1560,390.0,650.7265170561286,1517,1,2.0084750652313232,0.669491688410441,0.4696772746103864,0
::1,::1,8443,13782,2,372,186.0,64.0,250,122,0.003400087356567383,0.003400087356567383,0.0,0
::1,::1,13783,8443,4,1560,390.0,650.7265170561286,1517,1,2.0059518814086914,0.6686506271362305,0.46942069943419557,0
::1,::1,8443,13783,2,372,186.0,64.0,250,122,0.0031969547271728516,0.0031969547271728516,0.0,0
::1,::1,13784,8443,4,1560,390.0,650.7265170561286,1517,1,2.007689952850342,0.6692299842834473,0.4689312590307726,0
::1,::1,8443,13784,2,372,186.0,64.0,250,122,0.003793954849243164,0.003793954849243164,0.0,0
::1,::1,13785,8443,4,1560,390.0,650.7265170561286,1517,1,2.007051944732666,0.6690173149108887,0.46984318674010944,0
::1,::1,8443,13785,2,372,186.0,64.0,250,122,0.0029709339141845703,0.0029709339141845703,0.0,0
::1,::1,13786,8443,4,1560,390.0,650.7265170561286,1517,1,2.007352828979492,0.6691176096598307,0.4694080231726526,0
::1,::1,8443,13786,2,372,186.0,64.0,250,122,0.0030040740966796875,0.0030040740966796875,0.0,0
::1,::1,13787,8443,4,1560,390.0,650.7265170561286,1517,1,2.0079538822174072,0.6693179607391357,0.4694919547140419,0
::1,::1,8443,13787,2,372,186.0,64.0,250,122,0.0029671192169189453,0.0029671192169189453,0.0,0
::1,::1,13788,8443,4,1560,390.0,650.7265170561286,1517,1,2.005824089050293,0.668608029683431,0.4695677660843597,0
::1,::1,8443,13788,2,372,186.0,64.0,250,122,0.0026650428771972656,0.0026650428771972656,0.0,0
::1,::1,13789,8443,4,1560,390.0,650.7265170561286,1517,1,2.0072598457336426,0.6690866152445475,0.4697776436563619,0
::1,::1,8443,13789,2,372,186.0,64.0,250,122,0.0035178661346435547,0.0035178661346435547,0.0,0
::1,::1,13790,8443,4,1560,390.0,650.7265170561286,1517,1,2.007136106491089,0.6690453688303629,0.4692209130871915,0
::1,::1,8443,13790,2,372,186.0,64.0,250,122,0.002938985824584961,0.002938985824584961,0.0,0
::1,::1,13791,8443,4,1560,390.0,650.7265170561286,1517,1,2.0066778659820557,0.6688926219940186,0.46983016220281393,0
::1,::1,8443,13791,2,372,186.0,64.0,250,122,0.002938985824584961,0.002938985824584961,0.0,0
::1,::1,13792,8443,4,1560,390.0,650.7265170561286,1517,1,2.0074961185455322,0.6691653728485107,0.469234264470807,0
::1,::1,8443,13792,2,372,186.0,64.0,250,122,0.002988100051879883,0.002988100051879883,0.0,0
::1,::1,13793,8443,4,1560,390.0,650.7265170561286,1517,1,2.0080370903015137,0.6693456967671713,0.4695801823929233,0
::1,::1,8443,13793,2,372,186.0,64.0,250,122,0.003184080123901367,0.003184080123901367,0.0,0
::1,::1,13794,8443,4,1560,390.0,650.7265170561286,1517,1,2.0072240829467773,0.6690746943155924,0.469583851238218,0
::1,::1,8443,13794,2,372,186.0,64.0,250,122,0.002857208251953125,0.002857208251953125,0.0,0
::1,::1,13795,8443,4,1560,390.0,650.7265170561286,1517,1,2.0065758228302,0.6688586076100668,0.4691298265867009,0
::1,::1,8443,13795,2,372,186.0,64.0,250,122,0.0027501583099365234,0.0027501583099365234,0.0,0
::1,::1,13796,8443,4,1560,390.0,650.7265170561286,1517,1,2.0072591304779053,0.6690863768259684,0.4694253863786726,0
::1,::1,8443,13796,2,372,186.0,64.0,250,122,0.0029909610748291016,0.0029909610748291016,0.0,0
::1,::1,13797,8443,4,1560,390.0,650.7265170561286,1517,1,2.006784200668335,0.668928066889445,0.4697508588265875,0
::1,::1,8443,13797,3,622,207.33333333333334,60.339778661252055,250,122,0.0028829574584960938,0.0014414787292480469,0.0012843608856201172,0
::1,::1,13798,8443,4,1560,390.0,650.7265170561286,1517,1,2.006174087524414,0.6687246958414713,0.4694551738303782,0
::1,::1,8443,13798,2,372,186.0,64.0,250,122,0.002635955810546875,0.002635955810546875,0.0,0
::1,::1,13799,8443,4,1560,390.0,650.7265170561286,1517,1,2.0070810317993164,0.6690270105997721,0.4695954973152354,0
::1,::1,8443,13799,2,372,186.0,64.0,250,122,0.002920866012573242,0.002920866012573242,0.0,0
::1,::1,13800,8443,4,1560,390.0,650.7265170561286,1517,1,2.0076379776000977,0.6692126592000326,0.4695431247309011,0
::1,::1,8443,13800,2,372,186.0,64.0,250,122,0.0030939579010009766,0.0030939579010009766,0.0,0
::1,::1,13801,8443,4,1560,390.0,650.7265170561286,1517,1,2.007086992263794,0.6690289974212646,0.46972182132320756,0
::1,::1,8443,13801,3,622,207.33333333333334,60.339778661252055,250,122,0.003137826919555664,0.001568913459777832,0.001417994499206543,0
::1,::1,13802,8443,4,1560,390.0,650.7265170561286,1517,1,2.0068509578704834,0.6689503192901611,0.4690418426314172,0
::1,::1,8443,13802,2,372,186.0,64.0,250,122,0.002794027328491211,0.002794027328491211,0.0,0
::1,::1,13803,8443,4,1560,390.0,650.7265170561286,1517,1,2.007049798965454,0.6690165996551514,0.46933976545579376,0
::1,::1,8443,13803,2,372,186.0,64.0,250,122,0.0032188892364501953,0.0032188892364501953,0.0,0
::1,::1,13804,8443,4,1560,390.0,650.7265170561286,1517,1,2.007503032684326,0.669167677561442,0.46912784116613754,0
::1,::1,8443,13804,2,372,186.0,64.0,250,122,0.0035979747772216797,0.0035979747772216797,0.0,0
::1,::1,13806,8443,4,1560,390.0,650.7265170561286,1517,1,2.011368989944458,0.670456329981486,0.46879288004591013,0
::1,::1,8443,13806,3,622,207.33333333333334,60.339778661252055,250,122,0.005681037902832031,0.0028405189514160156,0.002574443817138672,0
::1,::1,13807,8443,4,1560,390.0,650.7265170561286,1517,1,2.007411003112793,0.6691370010375977,0.46974459634288734,0
::1,::1,8443,13807,2,372,186.0,64.0,250,122,0.0027589797973632812,0.0027589797973632812,0.0,0
::1,::1,13808,8443,4,1560,390.0,650.7265170561286,1517,1,2.0075199604034424,0.6691733201344808,0.46929658340134384,0
::1,::1,8443,13808,2,372,186.0,64.0,250,122,0.0030210018157958984,0.0030210018157958984,0.0,0
::1,::1,13809,8443,4,1560,390.0,650.7265170561286,1517,1,2.006875991821289,0.6689586639404297,0.4696616704408679,0
::1,::1,8443,13809,2,372,186.0,64.0,250,122,0.0025908946990966797,0.0025908946990966797,0.0,0
::1,::1,13810,8443,4,1560,390.0,650.7265170561286,1517,1,2.0072760581970215,0.6690920193990072,0.46962426301201726,0
::1,::1,8443,13810,2,372,186.0,64.0,250,122,0.0027658939361572266,0.0027658939361572266,0.0,0
::1,::1,13811,8443,4,1560,390.0,650.7265170561286,1517,1,2.008669853210449,0.6695566177368164,0.46946351960909777,0
::1,::1,8443,13811,2,372,186.0,64.0,250,122,0.002722024917602539,0.002722024917602539,0.0,0
::1,::1,13812,8443,4,1560,390.0,650.7265170561286,1517,1,2.006988048553467,0.6689960161844889,0.4697885035393187,0
::1,::1,8443,13812,2,372,186.0,64.0,250,122,0.0033299922943115234,0.0033299922943115234,0.0,0
::1,::1,13813,8443,4,1560,390.0,650.7265170561286,1517,1,2.0105929374694824,0.6701976458231608,0.46868928173298446,0
::1,::1,8443,13813,2,372,186.0,64.0,250,122,0.006278038024902344,0.006278038024902344,0.0,0
::1,::1,13814,8443,4,1560,390.0,650.7265170561286,1517,1,2.011841058731079,0.670613686243693,0.46862768880014394,0
::1,::1,8443,13814,3,622,207.33333333333334,60.339778661252055,250,122,0.00577998161315918,0.00288999080657959,0.0023211240768432617,0
::1,::1,13815,8443,4,1560,390.0,650.7265170561286,1517,1,2.008641004562378,0.6695470015207926,0.46927964537716477,0
::1,::1,8443,13815,2,372,186.0,64.0,250,122,0.004004001617431641,0.004004001617431641,0.0,0
::1,::1,13816,8443,4,1560,390.0,650.7265170561286,1517,1,2.0068469047546387,0.6689489682515463,0.46941577845313365,0
::1,::1,8443,13816,2,372,186.0,64.0,250,122,0.0029609203338623047,0.0029609203338623047,0.0,0
::1,::1,13817,8443,4,1560,390.0,650.7265170561286,1517,1,2.0080249309539795,0.6693416436513265,0.4696186132599368,0
::1,::1,8443,13817,2,372,186.0,64.0,250,122,0.0031058788299560547,0.0031058788299560547,0.0,0
::1,::1,13818,8443,4,1560,390.0,650.7265170561286,1517,1,2.007593870162964,0.6691979567209879,0.46875814183004255,0
::1,::1,8443,13818,2,372,186.0,64.0,250,122,0.003793001174926758,0.003793001174926758,0.0,0
::1,::1,13819,8443,4,1560,390.0,650.7265170561286,1517,1,2.0077600479125977,0.6692533493041992,0.4697962818076153,0
::1,::1,8443,13819,2,372,186.0,64.0,250,122,0.0028378963470458984,0.0028378963470458984,0.0,0
::1,::1,13820,8443,4,1560,390.0,650.7265170561286,1517,1,2.00726318359375,0.6690877278645834,0.4693483866195545,0
::1,::1,8443,13820,2,372,186.0,64.0,250,122,0.002635955810546875,0.002635955810546875,0.0,0
::1,::1,13821,8443,4,1560,390.0,650.7265170561286,1517,1,2.0071070194244385,0.6690356731414795,0.46943742271695227,0
::1,::1,8443,13821,2,372,186.0,64.0,250,122,0.0032470226287841797,0.0032470226287841797,0.0,0
::1,::1,13822,8443,4,1560,390.0,650.7265170561286,1517,1,2.0074219703674316,0.6691406567891439,0.4695519444963145,0
::1,::1,8443,13822,2,372,186.0,64.0,250,122,0.0027980804443359375,0.0027980804443359375,0.0,0
::1,::1,13823,8443,4,1560,390.0,650.7265170561286,1517,1,2.007405996322632,0.669135332107544,0.4696488237530254,0
::1,::1,8443,13823,2,372,186.0,64.0,250,122,0.0031900405883789062,0.0031900405883789062,0.0,0
::1,::1,13824,8443,4,1560,390.0,650.7265170561286,1517,1,2.007032871246338,0.6690109570821127,0.4690793044718997,0
::1,::1,8443,13824,2,372,186.0,64.0,250,122,0.0032041072845458984,0.0032041072845458984,0.0,0
::1,::1,13825,8443,4,1560,390.0,650.7265170561286,1517,1,2.010335922241211,0.6701119740804037,0.4697140303614384,0
::1,::1,8443,13825,2,372,186.0,64.0,250,122,0.0030679702758789062,0.0030679702758789062,0.0,0
::1,::1,13826,8443,4,1560,390.0,650.7265170561286,1517,1,2.0062179565429688,0.6687393188476562,0.4696884178134003,0
::1,::1,8443,13826,2,372,186.0,64.0,250,122,0.0029840469360351562,0.0029840469360351562,0.0,0
::1,::1,13827,8443,4,1560,390.0,650.7265170561286,1517,1,2.007685899734497,0.6692286332448324,0.4695805257422234,0
::1,::1,8443,13827,2,372,186.0,64.0,250,122,0.003144979476928711,0.003144979476928711,0.0,0
::1,::1,13828,8443,4,1560,390.0,650.7265170561286,1517,1,2.006286144256592,0.6687620480855306,0.46939689389126654,0
::1,::1,8443,13828,2,372,186.0,64.0,250,122,0.0027899742126464844,0.0027899742126464844,0.0,0
::1,::1,13829,8443,4,1560,390.0,650.7265170561286,1517,1,2.0064280033111572,0.6688093344370524,0.46948241462332163,0
::1,::1,8443,13829,2,372,186.0,64.0,250,122,0.002817869186401367,0.002817869186401367,0.0,0
::1,::1,13830,8443,4,1560,390.0,650.7265170561286,1517,1,2.0091969966888428,0.6697323322296143,0.4696789235886574,0
::1,::1,8443,13830,2,372,186.0,64.0,250,122,0.0031609535217285156,0.0031609535217285156,0.0,0
::1,::1,13831,8443,4,1560,390.0,650.7265170561286,1517,1,2.0078117847442627,0.6692705949147543,0.4695221267435983,0
::1,::1,8443,13831,2,372,186.0,64.0,250,122,0.0033359527587890625,0.0033359527587890625,0.0,0
::1,::1,13832,8443,4,1560,390.0,650.7265170561286,1517,1,2.0099971294403076,0.6699990431467692,0.4695300409724605,0
::1,::1,8443,13832,2,372,186.0,64.0,250,122,0.00448298454284668,0.00448298454284668,0.0,0
::1,::1,13833,8443,4,1560,390.0,650.7265170561286,1517,1,2.006739854812622,0.6689132849375407,0.4697110922508095,0
::1,::1,8443,13833,2,372,186.0,64.0,250,122,0.0028100013732910156,0.0028100013732910156,0.0,0
::1,::1,13834,8443,4,1560,390.0,650.7265170561286,1517,1,2.006448984146118,0.668816328048706,0.4697391120046153,0
::1,::1,8443,13834,3,622,207.33333333333334,60.339778661252055,250,122,0.0027799606323242188,0.0013899803161621094,0.0012860298156738281,0
::1,::1,13835,8443,4,1560,390.0,650.7265170561286,1517,1,2.0081729888916016,0.6693909962972006,0.4692933004975484,0
::1,::1,8443,13835,2,372,186.0,64.0,250,122,0.0032029151916503906,0.0032029151916503906,0.0,0
::1,::1,13836,8443,4,1560,390.0,650.7265170561286,1517,1,2.008289098739624,0.6694296995798746,0.4697111725834895,0
::1,::1,8443,13836,2,372,186.0,64.0,250,122,0.0027489662170410156,0.0027489662170410156,0.0,0
::1,::1,13837,8443,4,1560,390.0,650.7265170561286,1517,1,2.0064969062805176,0.6688323020935059,0.4695470808233466,0
::1,::1,8443,13837,3,622,207.33333333333334,60.339778661252055,250,122,0.002953052520751953,0.0014765262603759766,0.0013735294342041016,0
::1,::1,13838,8443,4,1560,390.0,650.7265170561286,1517,1,2.008419990539551,0.6694733301798502,0.46948123721732044,0
::1,::1,8443,13838,2,372,186.0,64.0,250,122,0.0031960010528564453,0.0031960010528564453,0.0,0
::1,::1,13839,8443,4,1560,390.0,650.7265170561286,1517,1,2.0083751678466797,0.6694583892822266,0.46920884329699414,0
::1,::1,8443,13839,2,372,186.0,64.0,250,122,0.002856016159057617,0.002856016159057617,0.0,0
::1,::1,13841,8443,4,1560,390.0,650.7265170561286,1517,1,2.007678985595703,0.669226328531901,0.4695767723610508,0
::1,::1,8443,13841,2,372,186.0,64.0,250,122,0.003055095672607422,0.003055095672607422,0.0,0
::1,::1,13842,8443,4,1560,390.0,650.7265170561286,1517,1,2.0055649280548096,0.6685216426849365,0.4693058346727842,0
::1,::1,8443,13842,2,372,186.0,64.0,250,122,0.0027778148651123047,0.0027778148651123047,0.0,0
::1,::1,13843,8443,4,1560,390.0,650.7265170561286,1517,1,2.0067780017852783,0.6689260005950928,0.46974461764050646,0
::1,::1,8443,13843,2,372,186.0,64.0,250,122,0.0027129650115966797,0.0027129650115966797,0.0,0
::1,::1,13844,8443,4,1560,390.0,650.7265170561286,1517,1,2.008894920349121,0.6696316401163737,0.4698831288335439,0
::1,::1,8443,13844,2,372,186.0,64.0,250,122,0.002916097640991211,0.002916097640991211,0.0,0
::1,::1,13845,8443,4,1560,390.0,650.7265170561286,1517,1,2.0074028968811035,0.6691342989603678,0.46932547598872637,0
::1,::1,8443,13845,2,372,186.0,64.0,250,122,0.003164052963256836,0.003164052963256836,0.0,0
::1,::1,13846,8443,4,1560,390.0,650.7265170561286,1517,1,2.007765054702759,0.6692550182342529,0.46930328523654746,0
::1,::1,8443,13846,2,372,186.0,64.0,250,122,0.0031049251556396484,0.0031049251556396484,0.0,0
::1,::1,13847,8443,4,1560,390.0,650.7265170561286,1517,1,2.0076510906219482,0.669217030207316,0.46921825283858776,0
::1,::1,8443,13847,2,372,186.0,64.0,250,122,0.003371000289916992,0.003371000289916992,0.0,0
::1,::1,13848,8443,4,1560,390.0,650.7265170561286,1517,1,2.0081708431243896,0.6693902810414633,0.46907338942219823,0
::1,::1,8443,13848,3,622,207.33333333333334,60.339778661252055,250,122,0.004102945327758789,0.0020514726638793945,0.0019375085830688477,0
::1,::1,13849,8443,4,1560,390.0,650.7265170561286,1517,1,2.0076160430908203,0.6692053476969401,0.4697654544787523,0
::1,::1,8443,13849,2,372,186.0,64.0,250,122,0.002774953842163086,0.002774953842163086,0.0,0
::1,::1,13850,8443,4,1560,390.0,650.7265170561286,1517,1,2.0090930461883545,0.6696976820627848,0.46935775234761035,0
::1,::1,8443,13850,2,372,186.0,64.0,250,122,0.002672910690307617,0.002672910690307617,0.0,0
::1,::1,13851,8443,4,1560,390.0,650.7265170561286,1517,1,2.0070722103118896,0.6690240701039633,0.4696058080511419,0
::1,::1,8443,13851,2,372,186.0,64.0,250,122,0.0027549266815185547,0.0027549266815185547,0.0,0
::1,::1,13852,8443,4,1560,390.0,650.7265170561286,1517,1,2.00862193107605,0.6695406436920166,0.47017142489220337,0
::1,::1,8443,13852,2,372,186.0,64.0,250,122,0.002763986587524414,0.002763986587524414,0.0,0
::1,::1,13853,8443,4,1560,390.0,650.7265170561286,1517,1,2.008040189743042,0.6693467299143473,0.4692519050502516,0
::1,::1,8443,13853,2,372,186.0,64.0,250,122,0.003448009490966797,0.003448009490966797,0.0,0
::1,::1,13854,8443,4,1560,390.0,650.7265170561286,1517,1,2.007459878921509,0.6691532929738363,0.46957495419798817,0
::1,::1,8443,13854,2,372,186.0,64.0,250,122,0.0029239654541015625,0.0029239654541015625,0.0,0
::1,::1,13855,8443,4,1560,390.0,650.7265170561286,1517,1,2.007081985473633,0.6690273284912109,0.46939964679305407,0
::1,::1,8443,13855,2,372,186.0,64.0,250,122,0.0033049583435058594,0.0033049583435058594,0.0,0
::1,::1,13856,8443,4,1560,390.0,650.7265170561286,1517,1,2.007042169570923,0.669014056523641,0.46894151685868457,0
::1,::1,8443,13856,2,372,186.0,64.0,250,122,0.002772092819213867,0.002772092819213867,0.0,0
::1,::1,13857,8443,4,1560,390.0,650.7265170561286,1517,1,2.007265090942383,0.6690883636474609,0.4697445462005032,0
::1,::1,8443,13857,2,372,186.0,64.0,250,122,0.0030570030212402344,0.0030570030212402344,0.0,0
::1,::1,13858,8443,4,1560,390.0,650.7265170561286,1517,1,2.0064568519592285,0.6688189506530762,0.46911654528884955,0
::1,::1,8443,13858,2,372,186.0,64.0,250,122,0.003036022186279297,0.003036022186279297,0.0,0
::1,::1,13859,8443,4,1560,390.0,650.7265170561286,1517,1,2.008573055267334,0.669524351755778,0.4698097946440055,0
::1,::1,8443,13859,2,372,186.0,64.0,250,122,0.0028629302978515625,0.0028629302978515625,0.0,0
::1,::1,13860,8443,4,1560,390.0,650.7265170561286,1517,1,2.007349967956543,0.6691166559855143,0.46905647084631075,0
::1,::1,8443,13860,2,372,186.0,64.0,250,122,0.0035390853881835938,0.0035390853881835938,0.0,0
::1,::1,13861,8443,4,1560,390.0,650.7265170561286,1517,1,2.0056910514831543,0.6685636838277181,0.4693262945423859,0
::1,::1,8443,13861,2,372,186.0,64.0,250,122,0.0027709007263183594,0.0027709007263183594,0.0,0
::1,::1,13862,8443,4,1560,390.0,650.7265170561286,1517,1,2.005350112915039,0.6684500376383463,0.46942548464646394,0
::1,::1,8443,13862,2,372,186.0,64.0,250,122,0.0026688575744628906,0.0026688575744628906,0.0,0
::1,::1,13863,8443,4,1560,390.0,650.7265170561286,1517,1,2.008338212966919,0.669446070988973,0.46952700429904454,0
::1,::1,8443,13863,2,372,186.0,64.0,250,122,0.0026929378509521484,0.0026929378509521484,0.0,0
::1,::1,13864,8443,4,1560,390.0,650.7265170561286,1517,1,2.0081491470336914,0.6693830490112305,0.4697796909444729,0
::1,::1,8443,13864,2,372,186.0,64.0,250,122,0.0034990310668945312,0.0034990310668945312,0.0,0
::1,::1,13865,8443,4,1560,390.0,650.7265170561286,1517,1,2.006516933441162,0.6688389778137207,0.469564805635492,0
::1,::1,8443,13865,2,372,186.0,64.0,250,122,0.0030050277709960938,0.0030050277709960938,0.0,0
::1,::1,13866,8443,4,1560,390.0,650.7265170561286,1517,1,2.0067570209503174,0.6689190069834391,0.46921946942872816,0
::1,::1,8443,13866,2,372,186.0,64.0,250,122,0.002816915512084961,0.002816915512084961,0.0,0
::1,::1,13867,8443,4,1560,390.0,650.7265170561286,1517,1,2.0082879066467285,0.6694293022155762,0.46998497704465403,0
::1,::1,8443,13867,3,622,207.33333333333334,60.339778661252055,250,122,0.0032129287719726562,0.0016064643859863281,0.0014414787292480469,0
::1,::1,13869,8443,4,1560,390.0,650.7265170561286,1517,1,2.006985902786255,0.6689953009287516,0.46944356871006776,0
::1,::1,8443,13869,2,372,186.0,64.0,250,122,0.002691984176635742,0.002691984176635742,0.0,0
::1,::1,13870,8443,4,1560,390.0,650.7265170561286,1517,1,2.0076301097869873,0.6692100365956625,0.46951262268612115,0
::1,::1,8443,13870,2,372,186.0,64.0,250,122,0.0032110214233398438,0.0032110214233398438,0.0,0
::1,::1,13871,8443,4,1560,390.0,650.7265170561286,1517,1,2.0067899227142334,0.6689299742380778,0.46989094561512673,0
::1,::1,8443,13871,2,372,186.0,64.0,250,122,0.002699136734008789,0.002699136734008789,0.0,0
::1,::1,13872,8443,4,1560,390.0,650.7265170561286,1517,1,2.007024049758911,0.6690080165863037,0.46935794946446274,0
::1,::1,8443,13872,2,372,186.0,64.0,250,122,0.0034368038177490234,0.0034368038177490234,0.0,0
::1,::1,13873,8443,4,1560,390.0,650.7265170561286,1517,1,2.0074751377105713,0.6691583792368571,0.4692684525888821,0
::1,::1,8443,13873,2,372,186.0,64.0,250,122,0.0029032230377197266,0.0029032230377197266,0.0,0
::1,::1,13874,8443,4,1560,390.0,650.7265170561286,1517,1,2.0063698291778564,0.6687899430592855,0.4689490137832896,0
::1,::1,8443,13874,2,372,186.0,64.0,250,122,0.0033910274505615234,0.0033910274505615234,0.0,0
::1,::1,13875,8443,4,1560,390.0,650.7265170561286,1517,1,2.009521007537842,0.6698403358459473,0.46957077994603735,0
::1,::1,8443,13875,2,372,186.0,64.0,250,122,0.0032269954681396484,0.0032269954681396484,0.0,0
::1,::1,13877,8443,4,1560,390.0,650.7265170561286,1517,1,2.008877992630005,0.669625997543335,0.4688981294263614,0
::1,::1,8443,13877,2,372,186.0,64.0,250,122,0.0029201507568359375,0.0029201507568359375,0.0,0
::1,::1,13878,8443,4,1560,390.0,650.7265170561286,1517,1,2.0065271854400635,0.6688423951466879,0.4695778214881351,0
::1,::1,8443,13878,2,372,186.0,64.0,250,122,0.0027451515197753906,0.0027451515197753906,0.0,0
::1,::1,13879,8443,4,1560,390.0,650.7265170561286,1517,1,2.0069589614868164,0.6689863204956055,0.46951460595525124,0
::1,::1,8443,13879,2,372,186.0,64.0,250,122,0.003493070602416992,0.003493070602416992,0.0,0
::1,::1,13880,8443,4,1560,390.0,650.7265170561286,1517,1,2.007200002670288,0.6690666675567627,0.4695993433893858,0
::1,::1,8443,13880,2,372,186.0,64.0,250,122,0.0028209686279296875,0.0028209686279296875,0.0,0
::1,::1,13881,8443,4,1560,390.0,650.7265170561286,1517,1,2.006164073944092,0.6687213579813639,0.46949597899025886,0
